date,pH,온도,VFA_ALK,FAN,TAN,알칼리도,VFA,OLR,HRT,온도변화,CH4함량,수율,예측이탈,종합,관측지표수,소화조_pH,소화조_온도,yield
2020-11-14,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-15,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-16,0.0,0.0,0.16652877236027502,,,0.0,0.0,0.6027,0.0,,0.0,0.0,0.0,0.0,10,8.004999999999999,37.08333333333334,1.22401350174216
2020-11-17,0.0,0.0,0.1623137499291825,,,0.0,0.0,0.5922000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.015,37.05,1.229737103174603
2020-11-18,0.0,0.0,0.16102076416633843,,,0.0,0.0,0.588,0.0,0.0,0.0,0.0,0.0,0.0,11,8.035,37.05,1.265077274659864
2020-11-19,0.0,0.0,0.1594333511701918,,,0.0,0.0,0.6525,0.0,0.0,0.0,0.0,0.0,0.0,11,8.015,37.05,1.1860152298850577
2020-11-20,0.0,0.0,0.1587627705384031,,,0.0,0.0,0.6785000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.02,37.01666666666667,1.1676820191599115
2020-11-21,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-22,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-23,0.0,0.0,0.1733035176743786,,,0.0,0.0,0.6812,0.0,,0.0,0.0,0.0,0.0,10,8.0,37.05,1.2436493504110393
2020-11-24,0.0,0.0,0.1679042191906982,,,0.0,0.0,0.7695,0.0,0.0,0.0,0.0,0.0,0.0,11,8.004999999999999,37.01666666666667,1.1037490253411306
2020-11-25,0.0,0.0,0.15941033347645628,,,0.0,0.0,0.7056,0.0,0.0,0.0,0.0,0.0,0.0,11,8.0,37.01666666666667,1.2596956490929705
2020-11-26,0.0,0.0,0.1603635132083992,,,0.0,0.0,0.7076,0.0,0.0,0.0,0.0,0.0,0.0,11,8.0,37.01666666666667,1.274174586630865
2020-11-27,0.0,0.0,0.1697105928631638,,,0.0,0.0,0.753,0.0,0.0,0.0,0.0,0.0,0.0,11,8.015,37.01666666666667,1.2150677290836653
2020-11-28,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-29,,,,,,,,,0.0,,,,,0.0,1,,,
2020-11-30,0.0,0.0,0.1579571073472455,,,0.0,0.0,0.804,0.0,,0.0,0.0,0.0,0.0,10,7.92,37.0,1.1835221548507464
2020-12-01,0.0,0.0,0.15520833333333334,,,0.0,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,11,7.99,37.0,1.0677033898305084
2020-12-02,0.0,0.0,0.1523853905749403,,,0.0,0.0,0.9660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.965,37.06666666666666,0.9680520833333333
2020-12-03,0.0,0.0,0.15235197753334895,,,0.0,0.0,0.9660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.085,37.03333333333333,0.9881262292960661
2020-12-04,0.0,0.0,0.15403900533481035,,,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,11,8.06,37.0,1.016979569892473
2020-12-05,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-06,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-07,0.0,0.0,0.1524337015743054,,,0.0,0.0,0.83485,0.0,,0.0,0.0,0.0,0.0,10,7.92,36.81666666666667,1.0893870904952985
2020-12-08,0.0,0.0,0.15713502649369632,,,0.0,0.0,0.8671000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.92,36.8,1.0449058643755045
2020-12-09,0.0,0.0,0.1591217885375494,,,0.0,0.0,0.9461999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.85,36.81666666666667,0.9773326199534983
2020-12-10,0.0,0.0,0.15661189595586006,,,0.0,0.0,0.8204000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.85,36.85,1.1575302443929787
2020-12-11,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-12,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-13,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-14,0.0,0.0,0.14441171165754824,,,0.0,0.0,0.8164,0.0,,0.0,0.0,0.0,0.0,10,7.890000000000001,36.81666666666667,1.2236634156050954
2020-12-15,0.0,0.0,0.1453785276989697,,,0.0,0.0,0.7497,0.0,0.0,0.0,0.0,0.0,0.0,11,7.895,36.81666666666667,1.3161693844204347
2020-12-16,0.0,0.0,0.14557226399331663,,,0.0,0.0,0.7751999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.88,36.76666666666667,1.2946533958978328
2020-12-17,0.0,0.0,0.1536511912216358,,,0.0,0.0,0.9129,0.0,0.0,0.0,0.0,0.0,0.0,11,7.885,36.68333333333334,1.1107687041296965
2020-12-18,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-19,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-20,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-21,0.0,0.0,0.13889891696750903,,,0.0,0.0,0.8475,0.0,,0.0,0.0,0.0,0.0,10,7.845,36.73333333333333,1.0744385693215341
2020-12-22,0.0,0.0,0.14988178253973006,,,0.0,0.0,0.7668375000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.855,36.66666666666666,1.221841491841492
2020-12-23,0.0,0.0,0.14836320545104428,,,0.0,0.0,0.9384000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.885,36.58333333333334,1.0662995524296672
2020-12-24,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-25,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-26,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-27,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-28,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-29,,,,,,,,,0.0,,,,,0.0,1,,,
2020-12-30,0.0,0.0,0.1366120218579235,,,0.0,0.0,0.762,0.0,,0.0,0.0,0.0,0.0,10,7.865,36.45,1.0706704396325462
2021-01-01,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-02,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-03,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-04,0.0,0.0,0.13625911942544072,,,0.0,0.0,0.6660000000000001,0.0,,0.0,0.0,0.0,0.0,10,7.995,38.0,0.9713999624624624
2021-01-05,0.0,0.0,0.14321429586067785,,,0.0,0.0,0.7992,0.0,0.0,0.0,0.0,0.0,0.0,11,8.004999999999999,38.0,0.7925100100100101
2021-01-06,0.0,0.0,0.15040823874142983,,,0.0,0.0,0.945,0.0,0.0,0.0,1.0,0.0,1.0,11,7.99,38.0,0.6968402777777778
2021-01-07,0.0,0.0,0.14538058937308,,,0.0,0.0,0.9414000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.004999999999999,38.1,0.7203079190567239
2021-01-08,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-09,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-10,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-11,0.0,0.0,0.14442691149046047,,,0.0,0.0,0.7751999999999999,0.0,,0.0,0.0,0.0,0.0,10,8.004999999999999,38.0,0.7407759287925697
2021-01-12,0.0,0.0,0.14373751783166905,,,0.0,0.0,0.7156999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,8.004999999999999,38.05,0.7062352417213917
2021-01-13,0.0,0.0,0.14264957264957265,,,0.0,0.0,0.6901999999999999,0.0,0.0,0.0,1.0,0.0,1.0,11,8.024999999999999,38.0,0.6999960156476385
2021-01-14,0.0,0.0,0.14166738215849575,,,0.0,0.0,0.7938999999999999,0.0,0.0,0.0,1.0,0.0,1.0,11,8.03,38.05,0.6530217124322962
2021-01-15,0.0,0.0,0.1456575397508754,,,0.0,0.0,0.8244999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,8.024999999999999,38.0,0.7123617343844756
2021-01-16,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-17,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-18,0.0,0.0,0.144474470203385,268.1915228806735,,0.0,0.0,0.7599,0.0,,0.0,1.0,0.0,1.0,10,8.05,38.25,0.680581490985656
2021-01-19,0.0,0.0,0.14392973508995607,,,0.0,0.0,0.7242000000000001,0.0,0.0,0.0,1.0,0.0,1.0,11,8.07,38.05,0.6365315175365921
2021-01-20,0.0,0.0,0.13629191321499015,,,0.0,0.0,0.7021,0.0,0.0,0.0,1.0,0.0,1.0,11,8.08,38.0,0.6614561672126478
2021-01-21,1.0,0.0,0.13408418977896663,,,0.0,0.0,0.7514,0.0,0.0,0.0,1.0,0.0,1.0,11,8.105,38.05,0.6359958078253927
2021-01-22,1.0,0.0,0.13208764694329883,,,0.0,0.0,0.7497,0.0,0.0,0.0,1.0,0.0,1.0,11,8.114999999999998,38.1,0.664454114979325
2021-01-23,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-24,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-25,1.0,0.0,0.1339974743931528,299.7074611044795,,0.0,0.0,0.82075,0.0,,0.0,1.0,0.0,1.0,10,8.11,38.1,0.6517442887602802
2021-01-26,1.0,0.0,0.13408510757665013,,,0.0,0.0,0.78575,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,37.95,0.7011271078587337
2021-01-27,1.0,0.0,0.13473785966109406,,,0.0,0.0,0.81725,0.0,0.0,0.0,1.0,0.0,1.0,11,8.13,38.05,0.6484873049862344
2021-01-28,1.0,0.0,0.13505298144939065,,,0.0,0.0,0.8960000000000001,0.0,0.0,0.0,1.0,0.0,1.0,11,8.14,38.05,0.6537548828124999
2021-01-29,1.0,0.0,0.139060762453309,,,0.0,0.0,0.90125,0.0,0.0,0.0,1.0,0.0,1.0,11,8.14,38.0,0.6534613730929264
2021-01-30,,,,,,,,,0.0,,,,,0.0,1,,,
2021-01-31,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-01,1.0,0.0,0.1455876841467985,645.9287602864096,,0.0,0.0,0.8843000000000001,0.0,,0.0,0.0,0.0,1.0,10,8.155000000000001,38.05,0.7304398959629085
2021-02-02,0.0,0.0,0.14670209079357746,476.0470174138142,,0.0,0.0,0.86765,0.0,0.0,0.0,0.0,0.0,0.0,11,8.03,38.0,0.7326712960295048
2021-02-03,0.0,0.0,0.14773119889439135,,,0.0,0.0,0.8815999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,8.01,38.0,0.7350236076451907
2021-02-04,0.0,0.0,0.14738985351507267,,,0.0,0.0,1.0184000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11,8.015,38.0,0.7002859878240376
2021-02-05,0.0,0.0,0.143748397572857,,,0.0,0.0,1.0659,0.0,0.0,0.0,0.0,0.0,0.0,11,8.024999999999999,38.0,0.7209015268786939
2021-02-06,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-07,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-08,0.0,0.0,0.14869612407529062,604.7488525287024,,0.0,0.0,0.9481,0.0,,0.0,0.0,0.0,0.0,10,8.045,38.0,0.75767271384875
2021-02-09,0.0,0.0,0.15102689209122885,,,0.0,0.0,0.8322,0.0,0.0,0.0,0.0,0.0,0.0,11,8.065000000000001,38.0,0.7566071857726507
2021-02-10,0.0,0.0,0.1454555870642491,,,0.0,0.0,0.8911000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,8.05,38.0,0.7235130737290987
2021-02-11,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-12,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-13,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-14,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-15,0.0,0.0,0.15475520540236354,657.6946886275309,,0.0,0.0,0.9301499999999998,0.0,,0.0,1.0,0.0,1.0,10,8.085,38.0,0.6967930575713596
2021-02-16,1.0,0.0,0.14997466644147947,,,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,38.0,0.7167459722222222
2021-02-17,1.0,0.0,0.15847056489328534,,,0.0,0.0,0.958,0.0,0.0,0.0,0.0,0.0,1.0,11,8.129999999999999,38.0,0.7023666492693109
2021-02-18,1.0,0.0,0.16200545702592087,,,0.0,0.0,0.96145,0.0,0.0,0.0,0.0,0.0,1.0,11,8.135000000000002,38.0,0.7387139216807945
2021-02-19,,0.0,,,,,,,0.0,0.0,,,,0.0,3,,38.0,
2021-02-20,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-21,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-22,,,,,,,,,0.0,,,,,0.0,1,,,
2021-02-23,0.0,0.0,0.15085292493679348,620.0808034277985,,0.0,0.0,1.046,0.0,,0.0,0.0,0.0,0.0,10,8.08,38.0,0.744777963671128
2021-02-24,1.0,0.0,0.15539929390482304,,,0.0,0.0,1.1266999999999998,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,38.0,0.716059898375788
2021-02-25,1.0,0.0,0.16262348746127317,,,0.0,0.0,1.0386,0.0,0.0,0.0,0.0,0.0,1.0,11,8.105,38.0,0.7238994800693241
2021-02-26,1.0,0.0,0.13408510757665013,,,0.0,0.0,0.8082,0.0,0.0,0.0,0.0,0.0,1.0,11,8.1,37.95,0.8089434855233854
2021-02-27,1.0,0.0,0.13473785966109406,,,0.0,0.0,0.8406,0.0,0.0,0.0,0.0,0.0,1.0,11,8.13,38.0,0.7008007673090649
2021-02-28,1.0,0.0,0.13505298144939065,,,0.0,0.0,0.9215999999999999,0.0,0.0,0.0,1.0,0.0,1.0,11,8.14,38.1,0.6342560492621528
2021-03-01,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-02,1.0,0.0,0.14018399681980806,835.1178221851414,,0.0,0.0,0.8118,0.0,,0.0,0.0,0.0,1.0,10,8.19,37.9,0.717501154841094
2021-03-03,0.0,0.0,0.15217391304347827,,,0.0,0.0,0.828,0.0,0.0,0.0,0.0,0.0,0.0,11,7.995,37.95,0.7230042270531402
2021-03-04,0.0,0.0,0.15271748567459628,,,0.0,0.0,0.8748,0.0,0.0,0.0,1.0,0.0,1.0,11,8.01,38.0,0.6872395833333333
2021-03-05,0.0,0.0,0.15031037967374045,,,0.0,0.0,0.8815999999999999,0.0,0.0,0.0,1.0,0.0,1.0,11,7.995,38.0,0.6966807509074411
2021-03-06,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-07,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-08,,,,,,,,,0.0,,0.0,,0.0,0.0,3,,,
2021-03-09,0.0,0.0,0.1663071990673273,566.3256294579161,,0.0,0.0,0.9828,0.0,,0.0,1.0,0.0,1.0,10,7.94,38.0,0.67762934981685
2021-03-10,0.0,0.0,0.16439560439560438,614.1928993898048,,0.0,0.0,1.0206,0.0,0.0,0.0,1.0,0.0,1.0,11,8.0,38.0,0.6561522633744856
2021-03-11,0.0,0.0,0.15690094410310204,,,0.0,0.0,0.9575999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.97,38.0,0.7224843358395989
2021-03-12,0.0,0.0,0.15337183420561873,,,0.0,0.0,1.0584,0.0,0.0,0.0,1.0,0.0,1.0,11,7.96,38.0,0.6554166666666666
2021-03-13,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-14,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-15,0.0,0.0,0.14410557184750733,609.5217896881073,,0.0,0.0,1.0038,0.0,,0.0,0.0,0.0,0.0,10,8.024999999999999,38.0,0.7223354378362223
2021-03-16,0.0,0.0,0.1545521835677276,,,0.0,0.0,1.0185,0.0,0.0,0.0,1.0,0.0,1.0,11,7.935,37.95,0.6944924521354933
2021-03-17,0.0,0.0,0.1563937713813849,,,0.0,0.0,1.0059,0.0,0.0,0.0,0.0,0.0,0.0,11,7.975,37.95,0.7011520156079134
2021-03-18,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-19,0.0,0.0,0.15527732272408143,,,0.0,0.0,0.9765,0.0,,0.0,0.0,0.0,0.0,10,7.945,38.0,0.7023086917562723
2021-03-20,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-21,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-22,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-23,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-24,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-25,0.0,0.0,0.16741071428571427,489.65204600822955,,0.0,0.0,0.97,0.0,,0.0,1.0,0.0,1.0,10,7.9,37.95,0.6946384020618557
2021-03-26,0.0,0.0,0.1676505664877758,,,0.0,0.0,0.942,0.0,0.0,0.0,0.0,0.0,0.0,11,7.890000000000001,38.0,0.7014124203821656
2021-03-27,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-28,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-29,0.0,0.0,0.1568839837231769,541.5709404620621,,0.0,0.0,0.9539999999999998,0.0,,0.0,0.0,0.0,0.0,10,7.94,38.15,0.7416502882599582
2021-03-30,,,,,,,,,0.0,,,,,0.0,1,,,
2021-03-31,0.0,0.0,0.16016486706141878,,,0.0,0.0,1.0101,0.0,,0.0,0.0,0.0,0.0,10,7.92,38.15000000000001,0.7205535343035344
2021-04-01,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-02,0.0,0.0,0.17045222017597708,,,0.0,0.0,1.10925,0.0,,0.0,1.0,0.0,1.0,10,7.904999999999999,38.0,0.6199641086319585
2021-04-03,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-04,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-05,0.0,0.0,0.2022744328349593,536.1279775854404,,0.0,2.0,1.0128125,0.0,,0.0,1.0,0.0,2.0,10,7.935,38.0,0.6902483801295897
2021-04-06,0.0,0.0,0.17128067265343477,566.4189364304997,,0.0,0.0,1.125,0.0,0.0,0.0,1.0,0.0,1.0,11,7.965,38.0,0.6705437222222224
2021-04-07,0.0,0.0,0.1647551324693199,548.6735484319045,,0.0,0.0,1.15,0.0,0.0,0.0,1.0,0.0,1.0,11,7.965,37.9,0.6826782608695653
2021-04-08,0.0,0.0,0.16254447377481923,,,0.0,0.0,1.053,0.0,0.0,0.0,0.0,0.0,0.0,11,7.93,38.0,0.7484520417853752
2021-04-09,0.0,0.0,0.15998410941800745,,,0.0,0.0,1.1408,0.0,0.0,0.0,0.0,0.0,0.0,11,7.925,38.0,0.7058183949859748
2021-04-10,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-11,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-12,0.0,0.0,0.1506188438675588,481.1167414127191,,0.0,0.0,1.1223999999999998,0.0,,0.0,0.0,0.0,0.0,10,7.915,38.0,0.7381557933891663
2021-04-13,0.0,0.0,0.1506143708094731,,,0.0,0.0,1.1569,0.0,0.0,0.0,0.0,0.0,0.0,11,7.895,38.05,0.7101971864465381
2021-04-14,0.0,0.0,0.15077160935665818,,,0.0,0.0,1.1822000000000001,0.0,0.0,0.0,1.0,0.0,1.0,11,7.915,38.0,0.6939966799187955
2021-04-15,0.0,0.0,0.144264642703709,,,0.0,0.0,1.1454000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11,7.925,38.0,0.7306792386939059
2021-04-16,0.0,0.0,0.1572669801625611,,,0.0,0.0,1.1178,0.0,0.0,0.0,0.0,0.0,0.0,11,7.94,38.0,0.7651272029880124
2021-04-17,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-18,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-19,0.0,0.0,0.16624546114742192,494.7524245553361,,0.0,0.0,1.2328,0.0,,0.0,0.0,0.0,0.0,10,7.865,38.1,0.7029792444029851
2021-04-20,0.0,0.0,0.15680294616911702,515.1866333459034,,0.0,0.0,1.2213,0.0,0.0,0.0,1.0,0.0,1.0,11,7.885,38.05,0.6835820437239007
2021-04-21,0.0,0.0,0.15692835692835694,,,0.0,0.0,1.2328,0.0,0.0,0.0,1.0,0.0,1.0,11,7.9,37.95,0.652731789422453
2021-04-22,0.0,0.0,0.15782799169933134,,,0.0,0.0,1.2213,0.0,0.0,0.0,1.0,0.0,1.0,11,7.87,38.0,0.6578058216654384
2021-04-23,0.0,0.0,0.1578132170720514,,,0.0,0.0,1.2052,0.0,0.0,0.0,1.0,0.0,1.0,11,7.88,38.0,0.665735458845005
2021-04-24,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-25,,,,,,,,,0.0,,,,,0.0,1,,,
2021-04-26,0.0,0.0,0.15823951450528884,571.3872831021631,,0.0,0.0,1.1293000000000002,0.0,,0.0,1.0,0.0,1.0,10,7.92,38.0,0.6814842158859468
2021-04-27,0.0,0.0,0.1530779676360756,,,0.0,0.0,1.1223999999999998,0.0,0.0,0.0,1.0,0.0,1.0,11,7.905,38.0,0.665637306218817
2021-04-28,0.0,0.0,0.16235848253553897,,,0.0,0.0,1.1477,0.0,0.0,0.0,1.0,0.0,1.0,11,7.915,38.0,0.6516707872266271
2021-04-29,0.0,0.0,0.15983050847457628,,,0.0,0.0,1.1522999999999999,0.0,0.0,0.0,1.0,0.0,1.0,11,7.925,37.9,0.6515414280135383
2021-04-30,0.0,0.0,0.15565345080763582,,,0.0,0.0,1.1178,0.0,0.0,0.0,1.0,0.0,1.0,11,7.915,38.0,0.6698611111111111
2021-05-01,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-02,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-03,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-04,0.0,0.0,0.14800304075785042,,,0.0,0.0,1.0695,0.0,,0.0,1.0,0.0,1.0,10,7.98,37.9,0.6643094904160822
2021-05-05,0.0,0.0,0.15157111117523156,520.2950076657962,,0.0,0.0,1.113875,0.0,0.0,0.0,1.0,0.0,1.0,11,7.9,37.95,0.6701436426888115
2021-05-06,0.0,0.0,0.15285950979832028,,,0.0,0.0,1.1858250000000001,0.0,0.0,0.0,1.0,0.0,1.0,11,7.905,37.84999999999999,0.6382989690721649
2021-05-07,0.0,0.0,0.15325204402070897,,,0.0,0.0,1.2152250000000002,0.0,0.0,0.0,1.0,0.0,1.0,11,7.915,37.95,0.641283712892674
2021-05-08,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-09,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-10,0.0,0.0,0.15544318022194129,638.1037451374351,,0.0,0.0,1.15395,0.0,,0.0,1.0,0.0,1.0,10,7.965,37.95,0.6631869881710645
2021-05-11,0.0,0.0,0.15345537107989216,,,0.0,0.0,1.117925,0.0,0.0,0.0,1.0,0.0,1.0,11,7.96,38.0,0.6912273855580651
2021-05-12,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-13,0.0,0.0,0.15481828036743311,584.772786336495,,0.0,0.0,1.1045,0.0,,0.0,0.0,0.0,0.0,10,7.92,38.0,0.7009444884563151
2021-05-14,0.0,0.0,0.14906283826126587,,,0.0,0.0,1.1086,0.0,0.0,0.0,1.0,0.0,1.0,11,7.93,38.0,0.6870361266462205
2021-05-15,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-16,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-17,0.0,0.0,0.13623809255397104,609.223752636958,,0.0,0.0,1.01265,0.0,,0.0,1.0,0.0,1.0,10,7.95,38.0,0.6552964375648053
2021-05-18,0.0,0.0,0.13844590589629965,,,0.0,0.0,1.0143,0.0,0.0,0.0,1.0,0.0,1.0,11,7.935,38.0,0.6786424134871339
2021-05-19,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-20,0.0,0.0,0.13872393121499535,,,0.0,0.0,0.9618000000000001,0.0,,0.0,1.0,0.0,1.0,10,7.965,38.0,0.6934528358286545
2021-05-21,0.0,0.0,0.14402678521186202,,,0.0,0.0,0.9470999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.955,38.0,0.7142276422764229
2021-05-22,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-23,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-24,0.0,0.0,0.1374640493675481,591.8116906360816,,0.0,0.0,0.9765,0.0,,0.0,1.0,0.0,1.0,10,7.945,38.0,0.6880954301075268
2021-05-25,0.0,0.0,0.1382915928830424,,,0.0,0.0,0.9912,0.0,0.0,0.0,1.0,0.0,1.0,11,7.945,38.0,0.669001210653753
2021-05-26,0.0,0.0,0.14088149314144366,,,0.0,0.0,0.9681000000000001,0.0,0.0,0.0,1.0,0.0,1.0,11,7.925,38.0,0.6885561925420927
2021-05-27,0.0,0.0,0.14010463546354635,,,0.0,0.0,0.9261,0.0,0.0,0.0,0.0,0.0,0.0,11,7.925,38.0,0.7240909459021704
2021-05-28,0.0,0.0,0.14667455088134257,,,0.0,0.0,0.9387,0.0,0.0,0.0,1.0,0.0,1.0,11,7.945,38.0,0.6960482582294664
2021-05-29,,,,,,,,,0.0,,0.0,,0.0,0.0,3,,,
2021-05-30,,,,,,,,,0.0,,,,,0.0,1,,,
2021-05-31,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-01,0.0,0.0,0.13546853779990947,634.5954064593136,,0.0,0.0,0.7895999999999999,0.0,,0.0,0.0,0.0,0.0,10,7.985,38.0,0.7671115121580551
2021-06-02,0.0,0.0,0.1348984377207108,,,0.0,0.0,0.7812,0.0,0.0,0.0,0.0,0.0,0.0,11,7.975,38.0,0.7593739599334356
2021-06-03,0.0,0.0,0.1345268829273768,,,0.0,0.0,0.7748999999999999,0.0,0.0,0.0,0.0,0.0,0.0,11,7.98,38.0,0.708862272551297
2021-06-04,0.0,0.0,0.1261530649665717,,,0.0,0.0,0.7434000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11,7.965,38.0,0.7416374092009684
2021-06-05,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-06,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-07,0.0,0.0,0.14154285714285714,588.8633896333764,,0.0,0.0,0.6406999999999999,0.0,,0.0,0.0,0.0,0.0,10,8.004999999999999,38.05,0.8862494147026692
2021-06-08,0.0,0.0,0.1387470207694927,,,0.0,0.0,0.6644,0.0,0.0,0.0,0.0,0.0,0.0,11,8.02,38.05,0.9494566526189042
2021-06-09,0.0,0.0,0.14272049514699675,,,0.0,0.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,11,8.04,38.05,1.063146235909823
2021-06-10,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-11,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-12,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-13,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-14,0.0,0.0,0.1400943396226415,762.1982373085865,,0.0,0.0,0.7632000000000001,0.0,,0.0,0.0,0.0,0.0,10,8.085,38.0,1.0021865172955975
2021-06-15,0.0,0.0,0.1425383619383454,,,0.0,0.0,0.8256,0.0,0.0,0.0,0.0,0.0,0.0,11,8.075,38.0,0.9386621850775191
2021-06-16,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-17,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-18,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-19,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-20,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-21,,,,,,,,,0.0,,,,,0.0,1,,,
2021-06-22,1.0,0.0,0.156589738699218,698.5346024485622,,0.0,0.0,1.2375,0.0,,0.0,1.0,0.0,1.0,10,8.125,38.05,0.667519595959596
